Reference area,Measure,Time period
USA,-10028730.0,2023-Q4
USA,-9449977.0,2023-Q3
USA,-9392351.0,2023-Q2
USA,3783121.0,2023-Q2
USA,3830561.0,2023-Q1
USA,3744399.0,2022-Q4
USA,3709091.0,2022-Q3
USA,3823345.0,2022-Q2
USA,4048679.0,2022-Q1
USA,4252632.0,2021-Q4
USA,4259041.0,2021-Q3
USA,4103280.0,2021-Q2
USA,3927678.0,2021-Q1
USA,3784236.0,2020-Q4
USA,3688524.0,2020-Q3
USA,11410530.0,2018-Q1
