Reference area,Measure,Time period
POL,438896.0,2016-Q2
POL,377895.0,2016-Q1
POL,370297.0,2015-Q4
POL,383090.0,2015-Q3
POL,391736.0,2015-Q2
POL,370294.0,2015-Q1
POL,915250.0,2024-Q4
USA,457105.0,2016-Q3
USA,454415.0,2016-Q2
USA,432011.0,2016-Q1
USA,383601.0,2015-Q4
USA,400352.0,2015-Q3
USA,415377.0,2015-Q2
USA,418485.0,2015-Q1
USA,909945.0,2024-Q4
USA,927267.0,2024-Q3
USA,840562.0,2024-Q2
USA,811616.0,2024-Q1
USA,777449.0,2023-Q4
USA,719016.0,2023-Q3
USA,732923.0,2023-Q2
USA,732923.0,2023-Q2
USA,753515.0,2023-Q1
USA,706914.0,2022-Q4
USA,656202.0,2022-Q3
USA,702624.0,2022-Q2
USA,744988.0,2022-Q1
USA,712332.0,2021-Q4
USA,695135.0,2021-Q3
USA,590117.0,2021-Q2
USA,570083.0,2021-Q1
USA,627306.0,2020-Q4
USA,621237.0,2020-Q3
USA,585092.0,2020-Q2
USA,909945.0,2024-Q4
USA,927267.0,2024-Q3
USA,840562.0,2024-Q2
USA,811616.0,2024-Q1
USA,777449.0,2023-Q4
USA,719016.0,2023-Q3
USA,753515.0,2023-Q1
USA,706914.0,2022-Q4
SWE,674826.0,2022-Q4
SWE,680950.0,2022-Q3
SWE,622316.0,2022-Q2
SWE,557891.0,2022-Q1
SWE,563880.0,2021-Q4
SWE,545764.0,2021-Q3
SWE,489307.0,2021-Q2
SWE,477522.0,2021-Q1
SWE,480292.0,2020-Q4
SWE,517158.0,2020-Q3
SWE,527202.0,2020-Q2
SWE,549754.0,2020-Q1
SWE,520047.0,2019-Q4
SWE,565136.0,2019-Q3
SWE,566922.0,2019-Q2
SWE,575744.0,2019-Q1
SWE,601557.0,2018-Q4
SWE,507226.0,2018-Q3
SWE,564691.0,2018-Q2
SWE,521550.0,2018-Q1
SWE,527175.0,2017-Q4
SWE,497328.0,2017-Q3
SWE,518126.0,2017-Q2
SWE,580935.0,2017-Q1
SWE,624280.0,2016-Q4
SWE,589415.0,2016-Q3
SWE,617580.0,2016-Q2
SWE,563233.0,2016-Q1
SWE,558318.0,2015-Q4
SWE,550249.0,2015-Q3
SWE,518068.0,2015-Q2
SWE,511363.0,2015-Q1
SWE,491044.0,2015-Q4
SWE,496180.0,2015-Q3
SWE,499089.0,2015-Q2
SWE,515891.0,2015-Q1
SWE,672294.0,2025-Q1
SWE,699671.0,2024-Q4
SWE,663343.0,2024-Q3
SWE,661369.0,2024-Q2
SWE,664788.0,2024-Q1
SWE,618563.0,2023-Q4
SWE,634434.0,2023-Q3
SWE,638805.0,2023-Q2
SWE,659235.0,2023-Q1
SWE,674825.0,2022-Q4
SWE,680949.0,2022-Q3
SWE,622316.0,2022-Q2
SWE,557891.0,2022-Q1
SWE,563881.0,2021-Q4
SWE,545763.0,2021-Q3
SWE,489306.0,2021-Q2
SWE,477521.0,2021-Q1
SWE,480292.0,2020-Q4
SWE,672294.0,2025-Q1
SWE,699670.0,2024-Q4
SWE,663343.0,2024-Q3
SWE,661370.0,2024-Q2
SWE,664789.0,2024-Q1
SWE,618563.0,2023-Q4
SWE,575744.0,2019-Q1
SWE,536922.0,2018-Q4
SWE,544726.0,2018-Q3
SWE,553321.0,2018-Q2
SWE,524634.0,2018-Q1
SWE,510222.0,2017-Q4
SWE,503682.0,2017-Q3
SWE,507647.0,2017-Q2
SWE,526820.0,2017-Q1
SWE,541038.0,2016-Q4
SWE,535297.0,2016-Q3
SWE,516807.0,2016-Q2
SWE,491305.0,2016-Q1
SWE,517158.0,2020-Q3
SWE,527202.0,2020-Q2
SWE,549753.0,2020-Q1
SWE,520047.0,2019-Q4
SWE,565136.0,2019-Q3
SWE,566923.0,2019-Q2
SWE,634434.0,2023-Q3
SWE,638805.0,2023-Q2
SAU,1750107.0,2022-Q2
SAU,1692599.0,2022-Q1
SAU,1707639.0,2021-Q4
SAU,1745594.0,2021-Q3
SAU,1679942.0,2021-Q2
SAU,1683549.0,2021-Q1
SAU,1701209.0,2020-Q4
USA,656202.0,2022-Q3
SWE,659233.0,2023-Q1
SAU,1756247.0,2022-Q3
POL,691381.0,2022-Q2
NZL,22639.0,2021-Q3
NOR,521340.0,2015-Q3
JPN,165018200.0,2022-Q1
ISL,837081.0,2022-Q4
IND,2265962000.0,2015-Q2
HUN,14870140.0,2022-Q2
GBR,95889.0,2016-Q1
FRA,209500.0,2023-Q3
DNK,563016.0,2022-Q2
CZE,3683520.0,2022-Q2
CHE,919508.2,2022-Q2
CAN,136955.0,2022-Q2
AUS,93848.0,2022-Q4
USA,702624.0,2022-Q2
USA,744988.0,2022-Q1
USA,712332.0,2021-Q4
USA,695135.0,2021-Q3
USA,590117.0,2021-Q2
USA,570083.0,2021-Q1
USA,627306.0,2020-Q4
USA,621237.0,2020-Q3
USA,585092.0,2020-Q2
USA,537473.0,2020-Q1
USA,514411.0,2019-Q4
USA,504858.0,2019-Q3
USA,485635.0,2019-Q2
USA,452735.0,2019-Q1
USA,449070.0,2018-Q4
USA,423036.0,2018-Q3
USA,440925.0,2018-Q2
USA,461349.0,2018-Q1
USA,449703.0,2017-Q4
USA,448217.0,2017-Q3
USA,435670.0,2017-Q2
USA,433093.0,2017-Q1
USA,405785.0,2016-Q4
USA,457105.0,2016-Q3
USA,454415.0,2016-Q2
USA,432011.0,2016-Q1
USA,383601.0,2015-Q4
USA,400352.0,2015-Q3
USA,415377.0,2015-Q2
USA,418485.0,2015-Q1
USA,537473.0,2020-Q1
USA,514411.0,2019-Q4
USA,504858.0,2019-Q3
USA,485635.0,2019-Q2
USA,452735.0,2019-Q1
USA,449070.0,2018-Q4
USA,423036.0,2018-Q3
USA,440925.0,2018-Q2
USA,461349.0,2018-Q1
USA,449703.0,2017-Q4
USA,448217.0,2017-Q3
